method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,1,40,0.8,1e-05,0.5,0.02,adamw,8,0.8240343332290649,0.8103448152542114,27,38,69.4,False,2026-05-30T07:53:35.102723
ant_colony_optimisation,1,41,0.85,0.001,0.2,0.005,adam,8,0.9184549450874329,0.9353448152542114,21,32,58.0,False,2026-05-30T07:54:34.141121
ant_colony_optimisation,1,42,0.8,0.0001,0.3,0.1,adam,8,0.9227467775344849,0.9525862336158752,13,24,50.9,False,2026-05-30T07:55:26.149846
ant_colony_optimisation,1,43,0.95,1e-05,0.0,0.1,sgd,16,0.21030043065547943,0.27586206793785095,27,38,75.9,False,2026-05-30T07:56:45.658827
ant_colony_optimisation,1,44,0.7,0.0001,0.3,0.1,adamw,8,0.9313304424285889,0.9267241358757019,17,28,62.2,False,2026-05-30T07:57:49.105533
ant_colony_optimisation,1,45,0.99,0.001,0.0,0.001,adamw,8,0.8798283338546753,0.9094827771186829,3,14,32.9,False,2026-05-30T07:58:23.361238
ant_colony_optimisation,1,46,0.9,0.0005,0.0,0.05,sgd,32,0.7682403326034546,0.818965494632721,35,40,74.5,False,2026-05-30T07:59:41.641094
ant_colony_optimisation,1,47,0.9,0.001,0.2,0.001,adam,32,0.9184549450874329,0.9181034564971924,12,23,50.2,False,2026-05-30T08:00:35.611084
ant_colony_optimisation,1,48,0.9,0.005,0.3,0.05,adam,8,0.8927038908004761,0.8965517282485962,8,19,41.8,False,2026-05-30T08:01:18.832119
ant_colony_optimisation,1,49,0.8,0.0005,0.4,0.01,adamw,16,0.9270386099815369,0.931034505367279,6,17,51.9,False,2026-05-30T08:02:14.582809
ant_colony_optimisation,1,50,0.99,0.0005,0.5,0.001,adamw,16,0.8884119987487793,0.8836206793785095,10,21,45.0,False,2026-05-30T08:03:03.463529
ant_colony_optimisation,1,51,0.9,5e-05,0.3,0.1,adamw,16,0.8969957232475281,0.8706896305084229,19,30,60.5,False,2026-05-30T08:04:08.063301
ant_colony_optimisation,1,52,0.7,1e-05,0.2,0.002,sgd,8,0.30472102761268616,0.3103448152542114,35,40,72.4,False,2026-05-30T08:05:22.096158
ant_colony_optimisation,1,53,0.85,1e-05,0.5,0.001,adam,8,0.8111587762832642,0.7974137663841248,33,40,69.8,False,2026-05-30T08:06:33.606243
